run,randomSeed,margin_perc_spread,firms_risk_premium,inn_exponent,perc_total_credit,months_of_income,prop_consume_wealth,information_dispersion,cons_risk_premium,res_wage_adjustment,rep_exponent,GdpGrowth.UnempRate
1393,-1856873167,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.01,0.5,0.45
1415,-1857116469,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.04,1.5,0.52
1458,-1857398534,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.01,1,0.41
1460,-1857658251,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.01,2,0.49
1461,-1857661814,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.04,0.5,0.51
1462,-1857673459,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.04,1,0.52
1399,-1856853781,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.04,1.5,0.4
1421,-1857099139,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.1,0.5,0.3
1464,-1857382247,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.04,2,0.47
1466,-1857645009,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.07,1,0.49
1467,-1857648066,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.07,1.5,0.44
1468,-1857658633,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.07,2,0.51
1405,-1856834270,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.1,0.5,0.41
1427,-1857083465,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.01,1.5,0.42
1470,-1857366558,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.1,1,0.24
1472,-1857632081,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.1,2,0.27
1473,-1857633970,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.01,0.5,0.44
1474,-1857644587,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.01,1,0.51
1411,-1856816618,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.01,1.5,0.44
1433,-1857067517,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.07,0.5,0.43
1476,-1857349135,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.01,2,0.55
1478,-1857617827,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.04,1,0.42
1479,-1857620410,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.04,1.5,0.44
1480,-1857630195,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.04,2,0.48
1417,-1856798903,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.07,0.5,0.41
1439,-1857054210,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.1,1.5,0.46
1482,-1857334767,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.07,1,0.5
1484,-1857603594,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.07,2,0.5
1485,-1857608351,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.1,0.5,0.32
1486,-1857618476,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.1,1,0.42
1423,-1856783582,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.1,1.5,0.48
1445,-1857037606,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.04,0.5,0.37
1488,-1857319333,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.1,2,0.51
1490,-1857589573,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.01,1,0.46
1491,-1857594637,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.01,1.5,0.49
1492,-1857605788,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.01,2,0.51
1429,-1856765640,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.04,0.5,0.32
1451,-1857020878,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.07,1.5,0.5
1494,-1857303795,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.04,1,0.4
1496,-1857575809,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.04,2,0.39
1497,-1857580358,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.07,0.5,0.36
1498,-1857592887,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.07,1,0.48
1435,-1856748158,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.07,1.5,0.45
1457,-1857004247,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.01,0.5,0.44
1500,-1857288987,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.07,2,0.41
1502,-1857562723,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.1,1,0.5
1503,-1857566971,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.1,1.5,0.48
1504,-1857579195,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.1,2,0.45
1441,-1856732269,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.01,0.5,0.37
1463,-1856988759,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.04,1.5,0.53
1506,-1857273019,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.01,1,0.48
1508,-1857548738,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.01,2,0.49
1509,-1857552980,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.04,0.5,0.49
1510,-1857566064,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.04,1,0.47
1447,-1856715186,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.04,1.5,0.54
1469,-1856974429,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.1,0.5,0.41
1512,-1857256888,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.04,2,0.45
1514,-1857534151,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.07,1,0.43
1515,-1857536740,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.07,1.5,0.53
1516,-1857553611,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.07,2,0.49
1453,-1856696258,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.1,0.5,0.17
1475,-1856956814,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.01,1.5,0.42
1518,-1857239561,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.1,1,0.24
1520,-1857520388,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.1,2,0.48
1521,-1857522510,0.1,0.1,0.5,0.1,12,0.4,1,1,0.01,0.5,0.44
1522,-1857537770,0.1,0.1,0.5,0.1,12,0.4,1,1,0.01,1,0.44
1459,-1856677625,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.01,1.5,0.56
1481,-1856940013,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.07,0.5,0.45
1524,-1857221509,0.1,0.1,0.5,0.1,12,0.4,1,1,0.01,2,0.48
1526,-1857505567,0.1,0.1,0.5,0.1,12,0.4,1,1,0.04,1,0.45
1527,-1857507594,0.1,0.1,0.5,0.1,12,0.4,1,1,0.04,1.5,0.4
1528,-1857523996,0.1,0.1,0.5,0.1,12,0.4,1,1,0.04,2,0.47
1465,-1856660932,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.07,0.5,0.46
1487,-1856925509,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.1,1.5,0.47
1530,-1857204184,0.1,0.1,0.5,0.1,12,0.4,1,1,0.07,1,0.52
1532,-1857489249,0.1,0.1,0.5,0.1,12,0.4,1,1,0.07,2,0.4
1533,-1857491932,0.1,0.1,0.5,0.1,12,0.4,1,1,0.1,0.5,0.43
1534,-1857509483,0.1,0.1,0.5,0.1,12,0.4,1,1,0.1,1,0.38
1471,-1856641875,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.1,1.5,0.53
1493,-1856908140,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.04,0.5,0.38
1536,-1857187715,0.1,0.1,0.5,0.1,12,0.4,1,1,0.1,2,0.53
1538,-1857475222,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.01,1,0.41
1539,-1857478167,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.01,1.5,0.54
1540,-1857493687,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.01,2,0.49
1477,-1856626413,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.04,0.5,0.47
1499,-1856892529,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.07,1.5,0.45
1542,-1857170342,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.04,1,0.47
1544,-1857460356,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.04,2,0.51
1545,-1857464313,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.07,0.5,0.43
1546,-1857479198,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.07,1,0.57
1483,-1856608527,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.07,1.5,0.49
1505,-1856876555,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.01,0.5,0.51
1548,-1857153224,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.07,2,0.48
1550,-1857447415,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.1,1,0.5
1551,-1857449329,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.1,1.5,0.53
1552,-1857467532,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.1,2,0.36
1489,-1856590175,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.01,0.5,0.25
1511,-1856858954,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.04,1.5,0.53
1554,-1857138440,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.01,1,0.5
1556,-1857433553,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.01,2,0.52
1557,-1857435047,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.04,0.5,0.39
1558,-1857454903,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.04,1,0.5
1495,-1856573749,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.04,1.5,0.51
1517,-1856839489,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.1,0.5,0.41
1560,-1857123647,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.04,2,0.57
1562,-1857420083,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.07,1,0.46
1563,-1857419222,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.07,1.5,0.56
1564,-1857440729,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.07,2,0.53
1501,-1856555361,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.1,0.5,0.4
1523,-1856824474,0.1,0.1,0.5,0.1,12,0.4,1,1,0.01,1.5,0.45
1566,-1857107436,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.1,1,0.41
1568,-1857405195,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.1,2,0.5
1569,-1857404160,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.01,0.5,0.47
1570,-1857426085,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.01,1,0.41
1507,-1856537825,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.01,1.5,0.5
1529,-1856809767,0.1,0.1,0.5,0.1,12,0.4,1,1,0.07,0.5,0.47
1572,-1857093835,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.01,2,0.45
1574,-1857391413,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.04,1,0.37
1575,-1857389315,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.04,1.5,0.54
1576,-1857411249,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.04,2,0.55
1513,-1856519509,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.07,0.5,0.49
1535,-1856793974,0.1,0.1,0.5,0.1,12,0.4,1,1,0.1,1.5,0.44
1578,-1857078146,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.07,1,0.47
1580,-1857380193,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.07,2,0.54
1581,-1857375561,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.1,0.5,0.49
1582,-1857398407,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.1,1,0.54
1519,-1856502573,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.1,1.5,0.51
1541,-1856776739,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.04,0.5,0.45
1584,-1857060376,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.1,2,0.55
1586,-1857365247,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.01,1,0.39
1587,-1857361001,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.01,1.5,0.41
1588,-1857384051,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.01,2,0.49
1525,-1856486958,0.1,0.1,0.5,0.1,12,0.4,1,1,0.04,0.5,0.36
1547,-1856760708,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.07,1.5,0.53
1590,-1857043418,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.04,1,0.49
1592,-1857352392,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.04,2,0.51
1593,-1857346406,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.07,0.5,0.43
1594,-1857369329,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.07,1,0.38
1531,-1856468861,0.1,0.1,0.5,0.1,12,0.4,1,1,0.07,1.5,0.39
1553,-1856744113,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.01,0.5,0.42
1596,-1857027017,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.07,2,0.5
1598,-1857339037,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.1,1,0.46
1599,-1857335148,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.1,1.5,0.5
1600,-1857355443,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.1,2,0.48
1537,-1856452241,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.01,0.5,0.49
1559,-1856726515,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.04,1.5,0.53
1602,-1857011364,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.01,1,0.46
1604,-1857326092,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.01,2,0.51
1605,-1857321814,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.04,0.5,0.42
1606,-1857341529,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.04,1,0.46
1543,-1856434590,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.04,1.5,0.52
1565,-1856709151,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.1,0.5,0.49
1608,-1856991594,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.04,2,0.58
1610,-1857312343,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.07,1,0.37
1611,-1857307257,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.07,1.5,0.48
1612,-1857326869,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.07,2,0.42
1549,-1856417318,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.1,0.5,0.33
1571,-1856692249,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.01,1.5,0.5
1614,-1856975513,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.1,1,0.35
1616,-1857300045,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.1,2,0.39
1617,-1857292549,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.01,0.5,0.36
1618,-1857313417,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.01,1,0.47
1555,-1856398394,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.01,1.5,0.48
1577,-1856672294,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.07,0.5,0.45
1620,-1856956618,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.01,2,0.5
1622,-1857286261,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.04,1,0.5
1623,-1857278852,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.04,1.5,0.52
1624,-1857299452,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.04,2,0.5
1561,-1856379844,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.07,0.5,0.44
1583,-1856654724,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.1,1.5,0.5
1626,-1856939742,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.07,1,0.35
1628,-1857272800,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.07,2,0.56
1629,-1857265179,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.1,0.5,0.34
1630,-1857285809,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.1,1,0.46
1567,-1856362366,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.1,1.5,0.44
1589,-1856635457,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.04,0.5,0.56
1632,-1856926122,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.1,2,0.53
1634,-1857257578,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.01,1,0.39
1635,-1857252592,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.01,1.5,0.55
1636,-1857272941,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.01,2,0.44
1573,-1856342058,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.04,0.5,0.48
1595,-1856617943,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.07,1.5,0.51
1638,-1856909709,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.04,1,0.5
1640,-1857244659,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.04,2,0.48
1641,-1857238842,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.07,0.5,0.52
1642,-1857259347,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.07,1,0.49
1579,-1856322827,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.07,1.5,0.56
1601,-1856601571,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.01,0.5,0.44
1644,-1856893764,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.07,2,0.38
1646,-1857231473,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.1,1,0.4
1647,-1857224967,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.1,1.5,0.53
1648,-1857245514,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.1,2,0.41
1585,-1856305791,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.01,0.5,0.58
1607,-1856585519,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.04,1.5,0.32
1650,-1856875672,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.01,1,0.42
1652,-1857218351,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.01,2,0.46
1653,-1857212460,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.04,0.5,0.41
1654,-1857231683,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.04,1,0.42
1591,-1856288465,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.04,1.5,0.53
1613,-1856568515,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.1,0.5,0.48
1656,-1856856894,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.04,2,0.53
1658,-1857203836,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.07,1,0.47
1659,-1857198293,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.07,1.5,0.4
1660,-1857219220,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.07,2,0.56
1597,-1856268066,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.1,0.5,0.54
1619,-1856552998,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.01,1.5,0.42
1662,-1856837761,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.1,1,0.42
1664,-1857189474,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.1,2,0.51
1665,-1857183827,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.01,0.5,0.38
1666,-1857205591,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.01,1,0.47
1603,-1856251931,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.01,1.5,0.51
1625,-1856537503,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.07,0.5,0.32
1668,-1856823178,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.01,2,0.42
1670,-1857174310,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.04,1,0.35
1671,-1857171499,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.04,1.5,0.49
1672,-1857191470,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.04,2,0.51
1609,-1856236595,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.07,0.5,0.4
1631,-1856521091,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.1,1.5,0.38
1674,-1856807653,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.07,1,0.39
1676,-1857159737,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.07,2,0.51
1677,-1857157029,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.1,0.5,0.45
1678,-1857178706,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.1,1,0.5
1615,-1856217949,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.1,1.5,0.51
1637,-1856505704,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.04,0.5,0.33
1680,-1856792647,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.1,2,0.48
1682,-1857145841,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.01,1,0.45
1683,-1857143147,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.01,1.5,0.53
1684,-1857164577,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.01,2,0.5
1621,-1856200544,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.04,0.5,0.44
1643,-1856490116,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.07,1.5,0.45
1686,-1856776156,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.04,1,0.47
1688,-1857130689,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.04,2,0.48
1689,-1857128978,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.07,0.5,0.42
1690,-1857151948,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.07,1,0.48
1627,-1856183148,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.07,1.5,0.46
1649,-1856473648,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.01,0.5,0.37
1692,-1856761107,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.07,2,0.53
1694,-1857119203,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.1,1,0.36
1695,-1857114921,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.1,1.5,0.49
1696,-1857137225,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.1,2,0.52
1633,-1856166887,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.01,0.5,0.64
1655,-1856458983,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.04,1.5,0.47
1698,-1856743329,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.01,1,0.41
1700,-1857106696,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.01,2,0.48
1701,-1857101673,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.04,0.5,0.39
1702,-1857123537,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.04,1,0.41
1639,-1856150291,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.04,1.5,0.52
1661,-1856441946,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.1,0.5,0.49
1704,-1856725928,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.04,2,0.57
1706,-1857091900,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.07,1,0.43
1707,-1857087966,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.07,1.5,0.44
1708,-1857110622,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.07,2,0.4
1645,-1856133520,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.1,0.5,0.36
1667,-1856422984,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.01,1.5,0.49
1710,-1856709475,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.1,1,0.25
1712,-1857081355,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.1,2,0.47
1713,-1857074245,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.01,0.5,0.52
1714,-1857096793,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.01,1,0.46
1651,-1856118904,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.01,1.5,0.48
1673,-1856406435,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.07,0.5,0.48
1716,-1856694069,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.01,2,0.49
1718,-1857068207,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.04,1,0.43
1719,-1857060414,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.04,1.5,0.47
1720,-1857084735,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.04,2,0.53
1657,-1856101302,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.07,0.5,0.32
1679,-1856390371,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.1,1.5,0.36
1722,-1856675989,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.07,1,0.44
1724,-1857052905,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.07,2,0.53
1725,-1857046214,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.1,0.5,0.4
1726,-1857073004,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.1,1,0.39
1663,-1856085708,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.1,1.5,0.48
1685,-1856374305,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.04,0.5,0.38
1728,-1856660064,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.1,2,0.51
1730,-1857038478,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.01,1,0.47
1731,-1857033214,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.01,1.5,0.47
1732,-1857058631,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.01,2,0.44
1669,-1856067739,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.04,0.5,0.42
1691,-1856354495,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.07,1.5,0.48
1734,-1856642012,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.04,1,0.48
1736,-1857024130,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.04,2,0.48
1737,-1857018319,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.07,0.5,0.46
1738,-1857045984,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.07,1,0.47
1675,-1856051919,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.07,1.5,0.5
