run,randomSeed,margin_perc_spread,firms_risk_premium,inn_exponent,perc_total_credit,months_of_income,prop_consume_wealth,information_dispersion,cons_risk_premium,res_wage_adjustment,rep_exponent,VacanRatio.UnempRate
815,-1858750727,0.1,0.1,0.5,0.1,6,1,0.1,0.7,0.1,1.5,-0.94
858,-1859009633,0.1,0.1,0.5,0.1,6,1,0.4,0.4,0.07,1,-0.92
860,-1859012142,0.1,0.1,0.5,0.1,6,1,0.4,0.4,0.07,2,-0.7
861,-1859008404,0.1,0.1,0.5,0.1,6,1,0.4,0.4,0.1,0.5,-0.81
862,-1859015044,0.1,0.1,0.5,0.1,6,1,0.4,0.4,0.1,1,-0.79
799,-1858615738,0.1,0.1,0.5,0.1,6,1,0.1,0.4,0.1,1.5,-0.69
821,-1858734872,0.1,0.1,0.5,0.1,6,1,0.1,1,0.04,0.5,-0.98
864,-1858996703,0.1,0.1,0.5,0.1,6,1,0.4,0.4,0.1,2,-0.9
866,-1859000558,0.1,0.1,0.5,0.1,6,1,0.4,0.7,0.01,1,-0.86
867,-1858997319,0.1,0.1,0.5,0.1,6,1,0.4,0.7,0.01,1.5,-0.93
868,-1859001844,0.1,0.1,0.5,0.1,6,1,0.4,0.7,0.01,2,-0.83
805,-1858597974,0.1,0.1,0.5,0.1,6,1,0.1,0.7,0.04,0.5,-0.97
827,-1858718849,0.1,0.1,0.5,0.1,6,1,0.1,1,0.07,1.5,-0.98
870,-1858982031,0.1,0.1,0.5,0.1,6,1,0.4,0.7,0.04,1,-0.97
872,-1858987881,0.1,0.1,0.5,0.1,6,1,0.4,0.7,0.04,2,-0.79
873,-1858983949,0.1,0.1,0.5,0.1,6,1,0.4,0.7,0.07,0.5,-0.67
874,-1858988237,0.1,0.1,0.5,0.1,6,1,0.4,0.7,0.07,1,-0.86
811,-1858577271,0.1,0.1,0.5,0.1,6,1,0.1,0.7,0.07,1.5,-0.94
833,-1858706060,0.1,0.1,0.5,0.1,6,1,0.4,0.1,0.01,0.5,-0.94
876,-1858967852,0.1,0.1,0.5,0.1,6,1,0.4,0.7,0.07,2,-0.95
878,-1858978131,0.1,0.1,0.5,0.1,6,1,0.4,0.7,0.1,1,-0.77
879,-1858971597,0.1,0.1,0.5,0.1,6,1,0.4,0.7,0.1,1.5,-0.65
880,-1858973573,0.1,0.1,0.5,0.1,6,1,0.4,0.7,0.1,2,-0.82
817,-1858560994,0.1,0.1,0.5,0.1,6,1,0.1,1,0.01,0.5,-0.83
839,-1858689585,0.1,0.1,0.5,0.1,6,1,0.4,0.1,0.04,1.5,-0.95
882,-1858953994,0.1,0.1,0.5,0.1,6,1,0.4,1,0.01,1,-0.73
884,-1858965494,0.1,0.1,0.5,0.1,6,1,0.4,1,0.01,2,-0.97
885,-1858961308,0.1,0.1,0.5,0.1,6,1,0.4,1,0.04,0.5,-0.87
886,-1858961668,0.1,0.1,0.5,0.1,6,1,0.4,1,0.04,1,-0.91
823,-1858543540,0.1,0.1,0.5,0.1,6,1,0.1,1,0.04,1.5,-0.9
845,-1858674813,0.1,0.1,0.5,0.1,6,1,0.4,0.1,0.1,0.5,-0.83
888,-1858940811,0.1,0.1,0.5,0.1,6,1,0.4,1,0.04,2,-0.77
890,-1858952031,0.1,0.1,0.5,0.1,6,1,0.4,1,0.07,1,-0.72
891,-1858947340,0.1,0.1,0.5,0.1,6,1,0.4,1,0.07,1.5,-0.74
892,-1858949387,0.1,0.1,0.5,0.1,6,1,0.4,1,0.07,2,-0.82
829,-1858523120,0.1,0.1,0.5,0.1,6,1,0.1,1,0.1,0.5,-0.65
851,-1858658538,0.1,0.1,0.5,0.1,6,1,0.4,0.4,0.01,1.5,-0.71
894,-1858930281,0.1,0.1,0.5,0.1,6,1,0.4,1,0.1,1,-0.83
896,-1858940089,0.1,0.1,0.5,0.1,6,1,0.4,1,0.1,2,-0.75
897,-1858934350,0.1,0.1,0.5,0.1,6,1,0.7,0.1,0.01,0.5,-0.82
898,-1858936885,0.1,0.1,0.5,0.1,6,1,0.7,0.1,0.01,1,-0.73
835,-1858506693,0.1,0.1,0.5,0.1,6,1,0.4,0.1,0.01,1.5,-0.74
857,-1858641725,0.1,0.1,0.5,0.1,6,1,0.4,0.4,0.07,0.5,-0.97
900,-1858918365,0.1,0.1,0.5,0.1,6,1,0.7,0.1,0.01,2,-0.69
902,-1858928115,0.1,0.1,0.5,0.1,6,1,0.7,0.1,0.04,1,-0.89
903,-1858922703,0.1,0.1,0.5,0.1,6,1,0.7,0.1,0.04,1.5,-0.6
904,-1858923625,0.1,0.1,0.5,0.1,6,1,0.7,0.1,0.04,2,-0.76
841,-1858491663,0.1,0.1,0.5,0.1,6,1,0.4,0.1,0.07,0.5,-0.78
863,-1858625887,0.1,0.1,0.5,0.1,6,1,0.4,0.4,0.1,1.5,-0.82
906,-1858907497,0.1,0.1,0.5,0.1,6,1,0.7,0.1,0.07,1,-0.75
908,-1858915027,0.1,0.1,0.5,0.1,6,1,0.7,0.1,0.07,2,-0.98
909,-1858911107,0.1,0.1,0.5,0.1,6,1,0.7,0.1,0.1,0.5,-0.57
910,-1858910608,0.1,0.1,0.5,0.1,6,1,0.7,0.1,0.1,1,-0.69
847,-1858474776,0.1,0.1,0.5,0.1,6,1,0.4,0.1,0.1,1.5,-0.87
869,-1858610242,0.1,0.1,0.5,0.1,6,1,0.4,0.7,0.04,0.5,-0.66
912,-1858896086,0.1,0.1,0.5,0.1,6,1,0.7,0.1,0.1,2,-0.85
914,-1858900801,0.1,0.1,0.5,0.1,6,1,0.7,0.4,0.01,1,-0.9
915,-1858900020,0.1,0.1,0.5,0.1,6,1,0.7,0.4,0.01,1.5,-0.7
916,-1858897453,0.1,0.1,0.5,0.1,6,1,0.7,0.4,0.01,2,-0.97
853,-1858457456,0.1,0.1,0.5,0.1,6,1,0.4,0.4,0.04,0.5,-0.67
875,-1858595760,0.1,0.1,0.5,0.1,6,1,0.4,0.7,0.07,1.5,-0.78
918,-1858884271,0.1,0.1,0.5,0.1,6,1,0.7,0.4,0.04,1,-0.98
920,-1858886540,0.1,0.1,0.5,0.1,6,1,0.7,0.4,0.04,2,-0.91
921,-1858886233,0.1,0.1,0.5,0.1,6,1,0.7,0.4,0.07,0.5,-0.89
922,-1858882774,0.1,0.1,0.5,0.1,6,1,0.7,0.4,0.07,1,-0.62
859,-1858440702,0.1,0.1,0.5,0.1,6,1,0.4,0.4,0.07,1.5,-0.74
881,-1858577691,0.1,0.1,0.5,0.1,6,1,0.4,1,0.01,0.5,-0.91
924,-1858870443,0.1,0.1,0.5,0.1,6,1,0.7,0.4,0.07,2,-0.97
926,-1858871725,0.1,0.1,0.5,0.1,6,1,0.7,0.4,0.1,1,-0.61
927,-1858871048,0.1,0.1,0.5,0.1,6,1,0.7,0.4,0.1,1.5,-0.68
928,-1858867926,0.1,0.1,0.5,0.1,6,1,0.7,0.4,0.1,2,-0.79
865,-1858425078,0.1,0.1,0.5,0.1,6,1,0.4,0.7,0.01,0.5,-0.97
887,-1858561076,0.1,0.1,0.5,0.1,6,1,0.4,1,0.04,1.5,-0.84
930,-1858856357,0.1,0.1,0.5,0.1,6,1,0.7,0.7,0.01,1,-0.87
932,-1858858641,0.1,0.1,0.5,0.1,6,1,0.7,0.7,0.01,2,-0.63
933,-1858858161,0.1,0.1,0.5,0.1,6,1,0.7,0.7,0.04,0.5,-0.62
934,-1858855596,0.1,0.1,0.5,0.1,6,1,0.7,0.7,0.04,1,-0.75
871,-1858406575,0.1,0.1,0.5,0.1,6,1,0.4,0.7,0.04,1.5,-0.82
893,-1858545827,0.1,0.1,0.5,0.1,6,1,0.4,1,0.1,0.5,-0.85
936,-1858843265,0.1,0.1,0.5,0.1,6,1,0.7,0.7,0.04,2,-0.79
938,-1858846392,0.1,0.1,0.5,0.1,6,1,0.7,0.7,0.07,1,-0.71
939,-1858845871,0.1,0.1,0.5,0.1,6,1,0.7,0.7,0.07,1.5,-0.66
940,-1858842480,0.1,0.1,0.5,0.1,6,1,0.7,0.7,0.07,2,-0.79
877,-1858390925,0.1,0.1,0.5,0.1,6,1,0.4,0.7,0.1,0.5,-0.65
899,-1858527428,0.1,0.1,0.5,0.1,6,1,0.7,0.1,0.01,1.5,-0.92
942,-1858829181,0.1,0.1,0.5,0.1,6,1,0.7,0.7,0.1,1,-0.65
944,-1858832749,0.1,0.1,0.5,0.1,6,1,0.7,0.7,0.1,2,-0.65
945,-1858832551,0.1,0.1,0.5,0.1,6,1,0.7,1,0.01,0.5,-0.88
946,-1858827111,0.1,0.1,0.5,0.1,6,1,0.7,1,0.01,1,-0.91
883,-1858372452,0.1,0.1,0.5,0.1,6,1,0.4,1,0.01,1.5,-0.86
905,-1858509908,0.1,0.1,0.5,0.1,6,1,0.7,0.1,0.07,0.5,-0.5
948,-1858815138,0.1,0.1,0.5,0.1,6,1,0.7,1,0.01,2,-0.68
950,-1858819417,0.1,0.1,0.5,0.1,6,1,0.7,1,0.04,1,-0.71
951,-1858820630,0.1,0.1,0.5,0.1,6,1,0.7,1,0.04,1.5,-0.81
952,-1858813017,0.1,0.1,0.5,0.1,6,1,0.7,1,0.04,2,-0.94
889,-1858353990,0.1,0.1,0.5,0.1,6,1,0.4,1,0.07,0.5,-0.8
911,-1858493522,0.1,0.1,0.5,0.1,6,1,0.7,0.1,0.1,1.5,-0.65
954,-1858800514,0.1,0.1,0.5,0.1,6,1,0.7,1,0.07,1,-0.88
956,-1858804370,0.1,0.1,0.5,0.1,6,1,0.7,1,0.07,2,-0.67
957,-1858808858,0.1,0.1,0.5,0.1,6,1,0.7,1,0.1,0.5,-0.29
958,-1858800830,0.1,0.1,0.5,0.1,6,1,0.7,1,0.1,1,-0.78
895,-1858335767,0.1,0.1,0.5,0.1,6,1,0.4,1,0.1,1.5,-0.97
917,-1858478952,0.1,0.1,0.5,0.1,6,1,0.7,0.4,0.04,0.5,-0.72
960,-1858786950,0.1,0.1,0.5,0.1,6,1,0.7,1,0.1,2,-0.79
962,-1858791325,0.1,0.1,0.5,0.1,6,1,1,0.1,0.01,1,-0.75
963,-1858796503,0.1,0.1,0.5,0.1,6,1,1,0.1,0.01,1.5,-0.76
964,-1858787763,0.1,0.1,0.5,0.1,6,1,1,0.1,0.01,2,-0.77
901,-1858319569,0.1,0.1,0.5,0.1,6,1,0.7,0.1,0.04,0.5,-0.63
923,-1858462073,0.1,0.1,0.5,0.1,6,1,0.7,0.4,0.07,1.5,-0.77
966,-1858770514,0.1,0.1,0.5,0.1,6,1,1,0.1,0.04,1,-0.75
968,-1858778663,0.1,0.1,0.5,0.1,6,1,1,0.1,0.04,2,-0.68
969,-1858783009,0.1,0.1,0.5,0.1,6,1,1,0.1,0.07,0.5,-0.57
970,-1858774322,0.1,0.1,0.5,0.1,6,1,1,0.1,0.07,1,-0.66
907,-1858303125,0.1,0.1,0.5,0.1,6,1,0.7,0.1,0.07,1.5,-0.75
929,-1858446565,0.1,0.1,0.5,0.1,6,1,0.7,0.7,0.01,0.5,-0.88
972,-1858754444,0.1,0.1,0.5,0.1,6,1,1,0.1,0.07,2,-0.94
974,-1858764986,0.1,0.1,0.5,0.1,6,1,1,0.1,0.1,1,-0.74
975,-1858771913,0.1,0.1,0.5,0.1,6,1,1,0.1,0.1,1.5,-0.59
976,-1858760573,0.1,0.1,0.5,0.1,6,1,1,0.1,0.1,2,-0.77
913,-1858285030,0.1,0.1,0.5,0.1,6,1,0.7,0.4,0.01,0.5,-0.93
935,-1858430546,0.1,0.1,0.5,0.1,6,1,0.7,0.7,0.04,1.5,-0.91
978,-1858736493,0.1,0.1,0.5,0.1,6,1,1,0.4,0.01,1,-0.85
980,-1858752268,0.1,0.1,0.5,0.1,6,1,1,0.4,0.01,2,-0.96
981,-1858759920,0.1,0.1,0.5,0.1,6,1,1,0.4,0.04,0.5,-0.52
982,-1858745011,0.1,0.1,0.5,0.1,6,1,1,0.4,0.04,1,-0.73
919,-1858269914,0.1,0.1,0.5,0.1,6,1,0.7,0.4,0.04,1.5,-0.9
941,-1858415270,0.1,0.1,0.5,0.1,6,1,0.7,0.7,0.1,0.5,-0.96
984,-1858720831,0.1,0.1,0.5,0.1,6,1,1,0.4,0.04,2,-0.72
986,-1858737553,0.1,0.1,0.5,0.1,6,1,1,0.4,0.07,1,-0.74
987,-1858745874,0.1,0.1,0.5,0.1,6,1,1,0.4,0.07,1.5,-0.77
988,-1858733048,0.1,0.1,0.5,0.1,6,1,1,0.4,0.07,2,-0.82
925,-1858253591,0.1,0.1,0.5,0.1,6,1,0.7,0.4,0.1,0.5,-0.63
947,-1858398501,0.1,0.1,0.5,0.1,6,1,0.7,1,0.01,1.5,-0.68
990,-1858706537,0.1,0.1,0.5,0.1,6,1,1,0.4,0.1,1,-0.71
992,-1858725191,0.1,0.1,0.5,0.1,6,1,1,0.4,0.1,2,-0.64
993,-1858732300,0.1,0.1,0.5,0.1,6,1,1,0.7,0.01,0.5,-0.84
994,-1858719389,0.1,0.1,0.5,0.1,6,1,1,0.7,0.01,1,-0.79
931,-1858234680,0.1,0.1,0.5,0.1,6,1,0.7,0.7,0.01,1.5,-0.8
953,-1858381999,0.1,0.1,0.5,0.1,6,1,0.7,1,0.07,0.5,-0.69
996,-1858689622,0.1,0.1,0.5,0.1,6,1,1,0.7,0.01,2,-0.79
998,-1858711880,0.1,0.1,0.5,0.1,6,1,1,0.7,0.04,1,-0.85
999,-1858718148,0.1,0.1,0.5,0.1,6,1,1,0.7,0.04,1.5,-0.86
1000,-1858705572,0.1,0.1,0.5,0.1,6,1,1,0.7,0.04,2,-0.94
937,-1858217238,0.1,0.1,0.5,0.1,6,1,0.7,0.7,0.07,0.5,-0.86
959,-1858367303,0.1,0.1,0.5,0.1,6,1,0.7,1,0.1,1.5,-0.83
1002,-1858675534,0.1,0.1,0.5,0.1,6,1,1,0.7,0.07,1,-0.65
1004,-1858696199,0.1,0.1,0.5,0.1,6,1,1,0.7,0.07,2,-0.89
1005,-1858706500,0.1,0.1,0.5,0.1,6,1,1,0.7,0.1,0.5,-0.45
1006,-1858689713,0.1,0.1,0.5,0.1,6,1,1,0.7,0.1,1,-0.76
943,-1858198662,0.1,0.1,0.5,0.1,6,1,0.7,0.7,0.1,1.5,-0.78
965,-1858351229,0.1,0.1,0.5,0.1,6,1,1,0.1,0.04,0.5,-0.9
1008,-1858659883,0.1,0.1,0.5,0.1,6,1,1,0.7,0.1,2,-0.92
1010,-1858683404,0.1,0.1,0.5,0.1,6,1,1,1,0.01,1,-0.62
1011,-1858691073,0.1,0.1,0.5,0.1,6,1,1,1,0.01,1.5,-0.68
1012,-1858677994,0.1,0.1,0.5,0.1,6,1,1,1,0.01,2,-0.76
949,-1858182755,0.1,0.1,0.5,0.1,6,1,0.7,1,0.04,0.5,-0.7
971,-1858335150,0.1,0.1,0.5,0.1,6,1,1,0.1,0.07,1.5,-0.68
1014,-1858642943,0.1,0.1,0.5,0.1,6,1,1,1,0.04,1,-0.74
1016,-1858669119,0.1,0.1,0.5,0.1,6,1,1,1,0.04,2,-0.7
1017,-1858678268,0.1,0.1,0.5,0.1,6,1,1,1,0.07,0.5,-0.93
1018,-1858668674,0.1,0.1,0.5,0.1,6,1,1,1,0.07,1,-0.92
955,-1858165735,0.1,0.1,0.5,0.1,6,1,0.7,1,0.07,1.5,-0.97
977,-1858318263,0.1,0.1,0.5,0.1,6,1,1,0.4,0.01,0.5,-0.55
1020,-1858627074,0.1,0.1,0.5,0.1,6,1,1,1,0.07,2,-0.68
1022,-1858656506,0.1,0.1,0.5,0.1,6,1,1,1,0.1,1,-0.67
1023,-1858665812,0.1,0.1,0.5,0.1,6,1,1,1,0.1,1.5,-0.95
1024,-1858657136,0.1,0.1,0.5,0.1,6,1,1,1,0.1,2,-0.9
961,-1858147191,0.1,0.1,0.5,0.1,6,1,1,0.1,0.01,0.5,-0.78
983,-1858302384,0.1,0.1,0.5,0.1,6,1,1,0.4,0.04,1.5,-0.69
1026,-1858608522,0.1,0.1,0.5,0.1,12,0.1,0.1,0.1,0.01,1,-0.94
1028,-1858641892,0.1,0.1,0.5,0.1,12,0.1,0.1,0.1,0.01,2,-0.96
1029,-1858653220,0.1,0.1,0.5,0.1,12,0.1,0.1,0.1,0.04,0.5,-0.69
1030,-1858643404,0.1,0.1,0.5,0.1,12,0.1,0.1,0.1,0.04,1,-0.83
967,-1858133190,0.1,0.1,0.5,0.1,6,1,1,0.1,0.04,1.5,-0.95
989,-1858284537,0.1,0.1,0.5,0.1,6,1,1,0.4,0.1,0.5,-0.6
1032,-1858592128,0.1,0.1,0.5,0.1,12,0.1,0.1,0.1,0.04,2,-0.95
1034,-1858628767,0.1,0.1,0.5,0.1,12,0.1,0.1,0.1,0.07,1,-0.82
1035,-1858638056,0.1,0.1,0.5,0.1,12,0.1,0.1,0.1,0.07,1.5,-0.88
1036,-1858630320,0.1,0.1,0.5,0.1,12,0.1,0.1,0.1,0.07,2,-0.84
973,-1858113420,0.1,0.1,0.5,0.1,6,1,1,0.1,0.1,0.5,-0.92
995,-1858269760,0.1,0.1,0.5,0.1,6,1,1,0.7,0.01,1.5,-0.77
1038,-1858574455,0.1,0.1,0.5,0.1,12,0.1,0.1,0.1,0.1,1,-0.95
1040,-1858614744,0.1,0.1,0.5,0.1,12,0.1,0.1,0.1,0.1,2,-0.89
1041,-1858623714,0.1,0.1,0.5,0.1,12,0.1,0.1,0.4,0.01,0.5,-0.88
1042,-1858618785,0.1,0.1,0.5,0.1,12,0.1,0.1,0.4,0.01,1,-0.97
979,-1858094724,0.1,0.1,0.5,0.1,6,1,1,0.4,0.01,1.5,-0.71
1001,-1858252525,0.1,0.1,0.5,0.1,6,1,1,0.7,0.07,0.5,-0.75
1044,-1858558314,0.1,0.1,0.5,0.1,12,0.1,0.1,0.4,0.01,2,-0.99
1046,-1858598652,0.1,0.1,0.5,0.1,12,0.1,0.1,0.4,0.04,1,-0.88
1047,-1858608797,0.1,0.1,0.5,0.1,12,0.1,0.1,0.4,0.04,1.5,-0.85
1048,-1858605264,0.1,0.1,0.5,0.1,12,0.1,0.1,0.4,0.04,2,-0.93
985,-1858077821,0.1,0.1,0.5,0.1,6,1,1,0.4,0.07,0.5,-0.81
1007,-1858235998,0.1,0.1,0.5,0.1,6,1,1,0.7,0.1,1.5,-0.54
1050,-1858542009,0.1,0.1,0.5,0.1,12,0.1,0.1,0.4,0.07,1,-0.81
1052,-1858585644,0.1,0.1,0.5,0.1,12,0.1,0.1,0.4,0.07,2,-0.9
1053,-1858594500,0.1,0.1,0.5,0.1,12,0.1,0.1,0.4,0.1,0.5,-0.91
1054,-1858592648,0.1,0.1,0.5,0.1,12,0.1,0.1,0.4,0.1,1,-0.72
991,-1858060451,0.1,0.1,0.5,0.1,6,1,1,0.4,0.1,1.5,-0.6
1013,-1858220799,0.1,0.1,0.5,0.1,6,1,1,1,0.04,0.5,-0.73
1056,-1858524597,0.1,0.1,0.5,0.1,12,0.1,0.1,0.4,0.1,2,-0.9
1058,-1858569568,0.1,0.1,0.5,0.1,12,0.1,0.1,0.7,0.01,1,-0.97
1059,-1858583622,0.1,0.1,0.5,0.1,12,0.1,0.1,0.7,0.01,1.5,-0.98
1060,-1858577088,0.1,0.1,0.5,0.1,12,0.1,0.1,0.7,0.01,2,-0.91
997,-1858044950,0.1,0.1,0.5,0.1,6,1,1,0.7,0.04,0.5,-0.84
1019,-1858203638,0.1,0.1,0.5,0.1,6,1,1,1,0.07,1.5,-0.74
1062,-1858507120,0.1,0.1,0.5,0.1,12,0.1,0.1,0.7,0.04,1,-0.71
1064,-1858556727,0.1,0.1,0.5,0.1,12,0.1,0.1,0.7,0.04,2,-0.97
1065,-1858568285,0.1,0.1,0.5,0.1,12,0.1,0.1,0.7,0.07,0.5,-0.96
1066,-1858562849,0.1,0.1,0.5,0.1,12,0.1,0.1,0.7,0.07,1,-0.79
1003,-1858028256,0.1,0.1,0.5,0.1,6,1,1,0.7,0.07,1.5,-0.67
1025,-1858186457,0.1,0.1,0.5,0.1,12,0.1,0.1,0.1,0.01,0.5,-0.84
1068,-1858490425,0.1,0.1,0.5,0.1,12,0.1,0.1,0.7,0.07,2,-0.98
1070,-1858543639,0.1,0.1,0.5,0.1,12,0.1,0.1,0.7,0.1,1,-0.98
1071,-1858554421,0.1,0.1,0.5,0.1,12,0.1,0.1,0.7,0.1,1.5,-0.87
1072,-1858548098,0.1,0.1,0.5,0.1,12,0.1,0.1,0.7,0.1,2,-0.98
1009,-1858011435,0.1,0.1,0.5,0.1,6,1,1,1,0.01,0.5,-0.83
1031,-1858173609,0.1,0.1,0.5,0.1,12,0.1,0.1,0.1,0.04,1.5,-0.93
1074,-1858472188,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.01,1,-0.98
1076,-1858532125,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.01,2,-0.98
1077,-1858540051,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.04,0.5,-0.64
1078,-1858534022,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.04,1,-0.95
1015,-1857994533,0.1,0.1,0.5,0.1,6,1,1,1,0.04,1.5,-0.9
1037,-1858156978,0.1,0.1,0.5,0.1,12,0.1,0.1,0.1,0.1,0.5,-0.93
1080,-1858454840,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.04,2,-0.94
1082,-1858518575,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.07,1,-0.95
1083,-1858526069,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.07,1.5,-0.97
1084,-1858520843,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.07,2,-0.95
1021,-1857978165,0.1,0.1,0.5,0.1,6,1,1,1,0.1,0.5,-0.7
1043,-1858139763,0.1,0.1,0.5,0.1,12,0.1,0.1,0.4,0.01,1.5,-0.96
1086,-1858438784,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.1,1,-0.96
1088,-1858504543,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.1,2,-0.98
1089,-1858511233,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.01,0.5,-0.93
1090,-1858508149,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.01,1,-0.79
1027,-1857960585,0.1,0.1,0.5,0.1,12,0.1,0.1,0.1,0.01,1.5,-0.82
1049,-1858124325,0.1,0.1,0.5,0.1,12,0.1,0.1,0.4,0.07,0.5,-0.88
1092,-1858424012,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.01,2,-0.89
1094,-1858492063,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.04,1,-0.97
1095,-1858498312,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.04,1.5,-0.61
1096,-1858493506,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.04,2,-0.83
1033,-1857943265,0.1,0.1,0.5,0.1,12,0.1,0.1,0.1,0.07,0.5,-0.75
1055,-1858107864,0.1,0.1,0.5,0.1,12,0.1,0.1,0.4,0.1,1.5,-0.87
1098,-1858405869,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.07,1,-0.67
1100,-1858475901,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.07,2,-0.83
1101,-1858485600,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.1,0.5,-0.95
1102,-1858478343,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.1,1,-0.87
1039,-1857925093,0.1,0.1,0.5,0.1,12,0.1,0.1,0.1,0.1,1.5,-0.92
1061,-1858090908,0.1,0.1,0.5,0.1,12,0.1,0.1,0.7,0.04,0.5,-0.8
1104,-1858390784,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.1,2,-0.95
1106,-1858463971,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.01,1,-0.97
1107,-1858473853,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.01,1.5,-0.97
1108,-1858465209,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.01,2,-0.84
1045,-1857910491,0.1,0.1,0.5,0.1,12,0.1,0.1,0.4,0.04,0.5,-0.75
1067,-1858074435,0.1,0.1,0.5,0.1,12,0.1,0.1,0.7,0.07,1.5,-0.92
1110,-1858373993,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.04,1,-0.98
1112,-1858451235,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.04,2,-0.68
1113,-1858459050,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.07,0.5,-0.6
1114,-1858452537,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.07,1,-0.79
1051,-1857892516,0.1,0.1,0.5,0.1,12,0.1,0.1,0.4,0.07,1.5,-0.82
1073,-1858058137,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.01,0.5,-0.91
1116,-1858355739,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.07,2,-0.79
1118,-1858437314,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.1,1,-0.84
1119,-1858445188,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.1,1.5,-0.7
1120,-1858439579,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.1,2,-0.97
1057,-1857876096,0.1,0.1,0.5,0.1,12,0.1,0.1,0.7,0.01,0.5,-0.98
1079,-1858039983,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.04,1.5,-0.92
1122,-1858338690,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.01,1,-0.94
1124,-1858422815,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.01,2,-0.9
1125,-1858431829,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.04,0.5,-0.69
1126,-1858426826,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.04,1,-0.97
1063,-1857860430,0.1,0.1,0.5,0.1,12,0.1,0.1,0.7,0.04,1.5,-0.78
1085,-1858024023,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.1,0.5,-0.97
1128,-1858322220,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.04,2,-0.62
1130,-1858410981,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.07,1,-0.77
1131,-1858418876,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.07,1.5,-0.9
1132,-1858412222,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.07,2,-0.99
1069,-1857842170,0.1,0.1,0.5,0.1,12,0.1,0.1,0.7,0.1,0.5,-0.79
1091,-1858005647,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.01,1.5,-0.78
1134,-1858307209,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.1,1,-0.93
1136,-1858397558,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.1,2,-0.83
1137,-1858404634,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.01,0.5,-0.64
1138,-1858399520,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.01,1,-0.89
1075,-1857824807,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.01,1.5,-0.98
1097,-1857988604,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.07,0.5,-0.78
1140,-1858287183,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.01,2,-0.94
1142,-1858384178,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.04,1,-0.88
1143,-1858391319,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.04,1.5,-0.78
1144,-1858385440,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.04,2,-0.91
1081,-1857807891,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.07,0.5,-0.96
